,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
papaverine,0.091169969290412,-0.0706739752552784,-0.0768338754757054,0.034306926654137,0.0630059744759115,0.0668578075259094,-0.1345349604622615,0.0931055911342575,0.0186168432794145,0.1247851023153533,-0.0139645418197636,-0.1252113503898526,0.0906655137773097,0.001320023100413,0.0155619487808282,0.0084347915806833,0.0153504442251084,0.0769773932707241,0.049986972381447,0.1417552915350321,0.0774953893212148,-0.0352705681255936,-0.077948426169198,-0.236660691958931,-0.1041168549207256,-0.3507664340190257,-0.241325941802133,0.1579975744508714,-0.0542020901743832,0.1142974866089831,0.0103902495512823,-0.0625985715706527,-0.2348671020130524,0.1516371308725313,-0.0451589760312905,-0.0289385303600444,-0.0900522241286847,0.2119871316673134,-0.0012020872605993,-0.0938637165555288,0.0619831953165353,0.0202115624599286,0.1059972105997131,-0.1704351936163025,-0.1961365195095765,-0.0337305248052426,-0.0318721122940775,-0.0604761746889475,-0.1129242819843431,0.0224042777341704
pemoline,-0.0757960975265392,0.2036797853328487,0.0489487438614139,0.245941094884549,0.0853704882101401,0.0939168231164524,0.0951171760564949,0.0752395090711326,0.1469380925822577,0.2178290731430784,0.1798626511483422,-0.1631210723783419,-0.2733257220249412,0.1338833429585003,0.0731835117671989,0.0064973924136106,-0.0661657709041389,-0.1434048311673166,0.0017891262810485,0.1553419659146595,-0.0043572788748482,0.1243413851528618,0.1484633009477979,0.2009089044307387,0.1042283110878944,0.4042480538144244,0.2765986934299094,-0.0958569569615963,0.1695695200396113,0.0757804823935912,0.0204866539285514,-0.2672301921466505,-0.2477955086827297,0.0222882615156053,0.0597912930050718,-0.2623176020636265,0.0446363533353884,-0.1688409175680086,-0.0241237057071682,0.0389037590394207,0.140488973822318,-0.0532579919060232,-0.1149396997292974,0.1682699993744981,0.1944133776142235,0.0426429889298953,0.1558915478104109,-0.0441582875898062,0.1300191160014912,0.0227496896090473
penicillamine,-0.0137515776941068,0.1048046597468701,-0.0210211751330431,0.0693889206167784,0.0827028906093562,0.1635703207901664,-0.0168796755175535,-0.0978819630250421,-0.0094255437813818,0.1271903986405046,0.1025791354387573,-0.093557341011437,-0.3396854179083943,0.0115832027060505,0.0778276658963335,0.0591673545191693,-0.0065701436875967,-0.3451387853306579,0.0507309941520318,0.1495720790874992,0.0237551167288904,-0.0199991003553628,0.0673178959811288,0.1695685512229479,0.1222735225950622,0.1831230557880195,0.1652099991756241,0.0259388946656026,0.0778012684989395,-0.160494120630081,0.093092467141464,-0.2028715408188147,-0.1973860358123637,0.0928593614895802,0.2231045165498185,-0.0933377706901698,0.0188181888081363,-0.0418523871689774,-0.0881075321694741,0.0235915631003323,0.0883216549883318,-0.1892865889926322,-0.1181803265239418,-0.049345923665612,0.0349323976288728,-0.0407262197621845,0.031938655082371,-0.1124408570576,-0.0200438269302538,-0.0562354519234843
perhexiline,-0.1631237913885533,-0.1300533016451687,0.0538270381657652,-0.126621522395391,-0.0032361744499775,-0.0824504122112622,-0.1286908053359236,-0.0693954877354341,-0.1194125302100966,-0.0181300007080621,-0.0676515936351572,-0.1719718959004413,-0.1941303380596146,-0.0519759095784109,0.0474206480215007,-0.0499939031253881,-0.2123578662572672,-0.1463405676943952,0.0174960917144314,-0.1118230765807723,0.0696669815422886,0.0646589597109117,-0.0981737306593615,-0.2176425627098681,-0.1478046188657233,-0.3002248180138189,-0.25608873959282,0.114164221340373,0.0006282518405209,-0.0156048936642213,-0.0669822245382243,-0.2998079482432708,-0.3829922630681576,0.0777039033140003,0.2743192564813393,-0.2692397736948511,-0.0356478746135291,0.1851920925027974,-0.2119744283255393,-0.0028334467900068,0.0136803470136917,-0.2045181530853297,0.1120272376733049,-0.1221423258981789,-0.1364056768347805,-0.0646422714226987,0.0095074578143991,-0.0067176673407774,-0.0468505221932099,-0.0070497604184874
phenobarbital,-0.110553545244421,-0.1345603109836441,-0.0502248180138678,-0.0984335481765649,-0.1119286244564617,0.0046853318096398,0.0213629765891121,0.0217897153510163,-0.1859304703476718,-0.1380655668059763,-0.1634816557942562,-0.0151531432625481,0.1229757977182887,-0.0746060556059679,-0.0073112295429955,-0.0649532885604135,-0.0605334357061639,0.1766972852783666,-0.0733035145619834,-0.1102434031949224,0.0076754681900629,-0.0829682275501214,-0.0920186829445267,-0.0180230229741454,-0.0363270765200063,-0.2476778016390652,-0.2082768320832154,0.1690719358335411,-0.1259562472822946,-0.0285553548223458,-0.0705604771003626,0.0872029828408322,0.2565773347495806,-0.021801361640683,-0.0445622044676123,-0.1237245661241675,0.0116178958188345,0.1645398172324072,0.0026691801218604,-0.1104661109071745,-0.2036369703036616,0.0545700523658166,0.0780621872179657,-0.1059329102573979,0.0066862458842428,0.0102808528085331,-0.0850109230614536,-0.029839656911729,0.0138964005967899,-0.0096067677700161
phenytoin,0.0196044292778095,-0.1477266206714926,0.037409796459742,0.0932120420983785,0.0150481375425748,0.0612807117785969,-0.0937690350980577,-0.046822081441723,-0.0438668897564765,-0.0373383841960172,-0.1713815416740843,-0.0238175382631848,-0.0662547605655835,0.069738470423239,-0.0641951610621231,-0.0707683000037576,0.0278874629812653,-0.1354261491994972,0.0853178738926523,-0.0196309645648738,0.1008876493784923,0.0387341999909976,-0.0536165582777089,-0.2237804758927116,-0.0649835258624147,-0.3143070315335606,-0.1807821902564932,0.0543008244051106,-0.0531255154214106,-0.072336851446858,0.0065485495918004,0.1069824193311466,0.1437271773083739,-0.0363985639251946,-0.1304777433555977,0.0389094600737443,-0.1676807306926461,0.0308047370384181,-0.0109854383520365,0.0109666865067405,-0.0530136196802744,-0.1047782326253823,0.0866354910165011,-0.2212338479289521,-0.1549874357201404,0.0114263017630224,0.0249711229409413,-0.0045597491723521,-0.0244148638567661,0.0177536906299386
propranolol,0.0866679959206316,-0.1072042249039535,-0.1584453804734265,-0.1327404748307289,-0.0459840209283359,-0.1383499306179282,-0.0754831805734877,0.0826319241856659,-0.141338538761876,-0.0409339375486858,-0.124245269274936,-0.0368804811927271,-0.0473188326715366,-0.0502598795478845,-0.0264585200207587,0.0821291224252093,0.0170597053124408,-0.1028186631826264,0.0641147009437954,-0.0257197525919796,-0.0374162205928665,0.0052089424677237,0.0261174553890899,-0.1994815679454852,-0.061352803046268,-0.1977312921410638,-0.1603613675707375,0.0619787130913264,-0.0735954298052346,-0.1307470444676854,0.04741618898732,-0.0028280864445999,0.2428962899181309,0.0321144046809571,-0.1242654492091908,0.1777980281758055,-0.0104579778882117,0.0823806415516642,0.128205338360246,-0.0349075298403163,-0.1384657384657439,0.2042907292723726,-0.0171055870046767,0.0157558717426486,-0.0651777354699795,-0.0137940754407409,-0.0121923965447951,0.0488642660591748,0.13402415143603,0.1696140214193909
propylthiouracil,-0.0427157994556596,-0.1000686484292866,-0.1006045808397519,-0.0093823937342051,0.0415723948574775,-0.0356828014039585,-0.0261530502034582,0.0617277450760292,-0.238226436140551,-0.045648233378161,-0.1013033774705456,0.0844929014751097,0.109513296004345,0.0004620080851463,-0.0569046832995413,0.0276075863880053,-0.1247212167745249,-0.0002398222978155,-0.0915523131260414,0.0899894688441128,-0.1035760874454638,-0.0556940008696628,-0.0263856293308719,-0.09356440962727,-0.0916704073188629,-0.1386450125535103,-0.0995327054653362,0.0221130233484254,-0.0137480695125457,0.0607587715127911,-0.1344551560419013,0.0602411421751341,0.0440254042877081,0.0371680895895814,0.121584868742876,-0.1807155552802758,0.0476153139517975,0.0130758112644502,-0.0209682266480776,-0.1068690591174706,-0.2371310704644813,0.172177320597601,0.0343752563786995,0.130353034399831,-0.0804569242984777,-0.1360086100860803,0.0688686470470132,-0.0575054110760051,0.1206616001492053,0.0612573567931818
quinidine,0.0160268916349147,-0.2359774107021554,0.0750594119597554,0.1032879171085787,0.0374524221963,-0.1162701003999866,-0.061492141648202,0.1563377121057635,-0.0182598996096094,0.0189959640303071,-0.0592893593084669,-0.2202529990394655,-0.042216177947909,-0.0482220938866319,0.0705475640239548,-0.0285596368138939,0.0556707250192114,-0.0533017576581911,0.0953491401771814,0.0592414601225333,0.1951928988050343,0.0206258527881479,-0.072348436147756,-0.2328585312962603,-0.1487680276533477,-0.4943598114606646,-0.4151476588905315,0.0192877413230317,-0.0418334757770713,0.04868466926564,-0.0045075560187655,-0.1262793583434982,-0.3038788362547643,0.0266311845378535,0.0306407956954329,-0.0133635129588201,-0.0832889870016005,-0.0315530585602307,0.0290058191951576,-0.0182178154303398,0.0847544514211301,-0.2067165832778723,0.1082943637706065,-0.1301236558766384,-0.1661942611264605,-0.2127485649856333,0.1379419445560986,-0.0060398027858134,-0.032511189854531,0.1788686609724971
ranitidine,-0.0132836357704235,-0.0595180838533371,0.0178206272007992,0.1405727339479409,0.1007058601713431,-0.0339176393763715,-0.0083823524534548,0.1144542645560605,0.1297564603085969,0.0856737237130856,0.0184701628437766,-0.0833095982206804,-0.0279071980031464,0.1125402194538447,0.1326387775315061,0.1836416163283263,0.0059668750685638,-0.0222422661482309,0.0377164032192585,0.119662113054214,-0.0156118333258376,0.0029583314590704,0.0293878342099605,-0.1267557826053115,0.0124953050998039,0.1948376731039415,-0.0301994889126995,-0.0012580273407244,0.0099380744605841,-0.0339989223796353,-0.038126049447054,-0.1713369265089054,-0.1910208224653285,0.0219412753978487,0.0561389205935202,-0.0145298938918853,-0.0011386721595324,0.1060938082804997,0.0558342212387067,-0.0904074460843245,-0.1647283647283689,0.1074723301027854,0.0479120518500375,0.0918921642906406,-0.0754184061720173,-0.0744951824518107,0.0055651114905656,-0.0739949843943114,0.1612201603879149,0.0659405661300617
rifampicin,0.0890000734587725,0.0444644640049544,0.067419744508827,-0.1849147425960768,-0.0142085292419332,-0.006432127989554,-0.0038791526223708,0.057713486734197,0.1885406209332513,0.0986440557955008,-0.0202072575553939,-0.0655186208432574,-0.010573282628584,-0.0560349806121576,0.0413026458519966,-0.0038813641991586,0.1036580015355772,0.0990900107057477,0.0048795669040604,0.0356501876325922,0.1004123371268328,0.0073950789438151,0.0074911200363874,0.0122282077830529,0.0091562004745211,0.1494645028343932,0.1428792968427713,-0.040784321218326,0.0835754876823629,0.1775601407245505,-0.0526981645532883,-0.1858053386126535,-0.187493322103933,-0.0403525267025385,0.1079602152290959,0.0392517104645567,-0.0161427392071373,-0.0485196754942229,0.0802557167445396,0.0702097819849818,0.0622349622349688,0.1181845748341087,-0.1547706948888367,0.1977520904724645,0.0348199878768268,-0.0846120336203242,0.1279919144235005,0.0207746245400027,0.0830147333084687,0.091835422755349
simvastatin,0.2838938301308569,-0.037426956714984,0.0459880149694355,-0.2675206004731946,-0.1411676152767391,0.022555301608015,0.0508557019342774,0.2249029017279014,0.2372076594162424,-0.2216689088721217,-0.0799518833869902,0.2833972455185811,0.3454666543542579,-0.2234799108985366,-0.0967825307739507,-0.0321492890106272,0.3767065189573921,0.3296438165910193,-0.0345275317005405,-0.1066390780046855,-0.0302700433328859,-0.1256203799499159,-0.0949777113393262,-0.1445236188168879,-0.0847982948733282,0.24270180328127,0.1515487181600763,-0.211660837438023,-0.0475132322732563,0.1900351811353083,0.1740518788720965,0.4162100207917582,0.3049174454926696,-0.1519533359637102,-0.134280123919755,0.3907050673004866,-0.0418885669423767,-0.2845649944050522,0.2008633172144507,0.0441206870128238,0.104604604604611,0.1905753239331613,-0.074411354499961,0.1440479748656849,-0.0223866155557976,0.1625230627306321,0.0812776215347715,0.0464837478272836,-0.1851990861617993,-0.0267065745312623
sulfasalazine,-0.0045167605253483,-0.1103189648067295,0.0275584645265031,-0.1710859100922192,0.0822374235514634,0.0615602807934074,-0.0338179418270751,0.2566147658421098,0.1814575199851109,-0.0065439354244729,-0.0743723392200652,-0.1920161985671831,-0.332949969638708,-0.0843907268377072,0.0573588643116515,0.0428783814204765,0.2360937442872105,-0.2503483265855181,-0.0554860749232734,0.1267891840579177,0.108479150735456,-0.1024125470439099,-0.0045378485061854,-0.0892592013753481,-0.0576472671863966,-0.0773500292125346,-0.0458757522050905,0.1224102838455455,-0.0009011440481041,-0.0026655256568692,-0.1168172080365897,-0.2270526567555792,-0.2825598496608335,-0.0302633456737238,-0.0016305233979985,-0.2194943092999206,-0.0952306279035514,-0.1877680902647894,0.1580580826708383,-0.1171683708928552,-0.0339642672975902,-0.1239109898183764,-0.0059479858889151,0.0324605364677058,-0.1674819930961236,-0.3278034030340109,0.1415948925271387,-0.0484818202054512,0.0400573480044772,0.1939290984558435
sulindac,-0.1873432442257103,0.2730120906785272,0.153775324101118,0.342987680509173,0.0907027374176642,0.1343298506244149,0.2034659217160322,-0.2079724154598925,0.2601301357129928,0.2890115414571887,0.2122310892402232,0.1308087372833525,0.1247624963972233,0.1632621070868072,0.0463920199971674,0.0528969534386161,-0.2294468209572988,0.1580262012815925,0.0578976318684437,0.1498538987525885,0.001015099035877,0.0184247222347126,0.1414183379164568,0.3658950828318769,0.1664132183960592,0.2714791012016704,0.3066121919048841,-0.1366578708666811,0.1295038459808624,0.0603166302177453,0.215439175496483,0.2013382052751117,0.2488592582350305,-0.034424380811666,-0.0026349258111793,-0.2915269931623878,0.0667107094873696,-0.1165213539723903,-0.1018304510558992,0.1377277895194166,0.2598295264961807,-0.0344692861224674,-0.1446796291738384,0.1556924103512385,0.2304385687818877,0.3501640016400211,0.05238926275613,0.1241540013545384,0.0628963073480028,-0.1592593409924973
tamoxifen,0.1033560165120043,0.0036108239167707,0.1338999510492743,0.1702700497674548,-0.0018589222375349,-0.2164945718716571,0.064713529719364,0.1188759040927764,1.4872652900593808e-05,0.0557664802095886,0.0152539577836401,0.169373548382068,0.1055005694489949,0.0793746390561893,-0.0410017450360837,-0.0171420665591207,0.0887974845526842,0.0753637397588671,0.074365989230504,0.0043088743529403,0.0806396473392957,-0.0140599463212069,-0.0373658890421878,-0.1035875107447118,-0.0860853845848512,0.0301451546684619,-0.0351980463275869,-0.1982549521628823,0.01507804417255,0.1240372729865966,0.0424483237797445,0.1985403119242231,-0.163039652560794,-0.0720192073605778,0.340286972118054,0.1848383076872938,-0.040229879243081,-0.2314714658709001,0.1178182116220075,0.0790594025882372,0.0964570631237315,0.1149015079948666,-0.1538272212650338,0.2298563951427656,-0.0208498746417775,0.0496745592455975,0.0897197669747292,-0.0330726860249736,0.0414537486012738,0.1284505207084026
terbinafine,0.2804035844065023,-0.2442746896995153,-0.0746192502645175,-0.2248103124745301,-0.1041099562814395,-0.0290812994857612,-0.1364457941207808,0.1966322003762349,-0.1572597137014583,-0.3065892515755458,-0.1916135859625473,0.1707374542667249,0.1469780027591016,-0.2247009322664658,-0.0955095976984418,-0.1065935354369562,0.3908961281123433,0.0255725131373521,0.0107839731341523,-0.1317729423456069,0.0255229184472086,-0.1775838543774726,-0.2089602718775098,-0.2049259592091487,-0.1920832531765118,-0.3711550000786948,-0.2810949221006144,0.0192178509152127,-0.1480845066198246,-0.1589870368609462,0.0510827398529231,0.3268816809619668,0.5267650071964287,-0.0698001751720213,-0.155255176911769,0.5069200719355843,-0.1217321980672004,-0.1124510443864334,0.2614785673305516,-0.0738273272577574,-0.0530773197439782,0.2679052517406248,0.0739191073919198,-0.2476992639033965,-0.2525904044759944,-0.0026778392783836,-0.1637919345118337,0.0672820532250999,-0.1195099776202908,0.1235581452917578
tetracycline,-0.0573484054199203,0.0033249626763218,0.0925168564164748,0.1098555927225123,0.1144179894179987,0.1147416537425144,-0.0676646263068191,0.1265324265073214,0.2923443019148602,0.2179508602987772,0.0198658076630493,-0.1363698741867024,-0.2487540679924875,0.1451860407557112,0.0688180917794601,0.0800355494690575,0.005071112573587,-0.1965596907126047,0.0336807364946964,0.180305255195143,0.1168983251615617,0.017165219738202,-0.0347815365839181,-0.1827674454950136,-0.0429381067108887,0.105736510919157,-0.0374412661775593,-0.020007260557473,0.0226350591516337,-0.1126493613514522,-0.0074691679694397,-0.3157173405450118,-0.2826336993343154,0.0963152312914365,0.3063231697374964,-0.1106392628388975,-0.038021330754159,0.0236665423349518,0.0177444471764702,-0.0195971159432107,0.0707313373980069,-0.1417666748305883,0.0051685946345082,0.0429459153245752,-0.1123457211726586,-0.1184527470274501,0.1047703646042744,-0.1178400926395104,0.1273918314062196,-0.0216813114905202
theophylline,-0.1074673227712084,-0.1602554806589592,0.1435361366830311,0.0284327323162165,-0.0723565595503154,-0.0788405028161134,-0.0649567367803082,0.0842864787419473,0.2211266034578848,0.1749946895135365,0.0604887336711141,-0.0390380029362481,-0.0510685213634275,-0.0281659929048662,-0.0160345234164995,-0.0998297565002372,-0.0292146539431607,-0.0539021480510612,0.0072969139019133,-0.2693306041323988,0.0722774504070865,-0.0186286416865352,-0.0294564368462293,0.0028107173556293,-0.0977058351120549,-0.3231596109205053,-0.2431147473417205,-0.1051649514186857,-0.0746705051504702,0.0691721340052707,0.1161455619246039,0.0359605666355584,-0.0009898998786745,-0.0093462389782888,-0.1443632806130636,-0.1110665509034788,-0.0698060159929768,-0.0731350242446875,-0.0777695817282594,0.0735386364527389,0.2880334880334613,-0.132646396790359,-0.111370908195918,-0.0752326801837806,-0.0992279299815595,0.1506636941369483,0.0914241412214013,0.0369598988353802,-0.029098284222306,0.072248170756276
thioridazine,0.2103606444146779,0.036754035181793,0.0482381689273422,0.115199477849383,-0.0076271785625869,-0.1591033385029529,0.0617972559610695,0.1960832714781272,0.0938166945528818,0.0655731785031515,-0.0716442810430852,0.0487167503437332,-0.1262287925722532,0.0615460770563528,0.0439711361599742,0.0737008967095534,0.2135406383678639,-0.0864317335535427,0.0777155347113596,-0.1686245717082316,0.1307213650608013,0.0549053124015992,0.0703613583897312,-0.099095491130748,-0.0790117349602889,0.2085645991567758,0.1108039320748398,-0.1378173477043143,-0.0173181593270698,-0.0514833127317612,0.101760176017611,0.0063293012726138,-0.0260107977649927,-0.0547342618010216,-0.0571954997554069,0.2364881960359717,0.0027113650711617,-0.0821451883625801,0.2249569707401082,-0.0507436461292289,0.1721084721084722,0.1590275591010428,-0.1548527360735193,0.0253584908283341,-0.1455322103741793,-0.0796432964329496,0.0521952842507127,-0.033369880790557,-0.0799654979485223,0.2093277517333178
ticlopidine,0.1887699662375716,-0.3302646720368328,0.0734517361714013,-0.2866525250876566,-0.1270268438976586,-0.1225491796587556,-0.1512062517480692,0.0724163228668346,-0.0639040713887492,-0.2697210224457461,-0.212722271233713,0.2332855178698799,0.4127861586118332,-0.2367461430576694,-0.1221553553742205,-0.1221424417514462,0.199824503674449,0.3414518652721812,0.0264489606855431,-0.1288435010901895,0.0097746390175831,-0.1626557509783038,-0.184827975291525,-0.3279198737985836,-0.2491976682759219,-0.3141501129024266,-0.2157406644135275,-0.1396762314288468,-0.2147811614411876,0.081754936452097,0.1777734352382196,0.6066562155147147,0.59568717906813,-0.1223797651127785,-0.2225794880156277,0.3458135743223919,-0.1628356831830801,-0.053711301753069,0.1556757642816225,0.0829362349729369,0.278806078806067,0.175617834692098,0.0532857494462267,0.0107773151591392,-0.238532070929214,0.2971735342353468,-0.1763321112896235,0.0742542897873973,-0.0266551659828353,0.0051048996674277
tolbutamide,-0.0255746240962083,-0.0460184432664627,-0.0309445514693224,-0.0638818634249998,0.0405398239473985,0.0976001959023704,-0.0645775548625191,-0.0366470456232589,0.0222011526305886,-0.1342767117468543,-0.0886636612331268,-0.0572277302068599,-0.1269437518713423,-0.0170365481395811,0.0799542517568238,0.0618767118147913,-0.098000073123439,-0.0750415654887492,-0.0274839326037899,-0.0009789525207917,-0.1564601982216661,-0.1200140944326862,0.0050506891926091,-0.0686696589044509,-4.4277107519058445e-05,0.0997834720270202,0.0297955650811997,0.137658962967058,0.0014559249096582,-0.1048857405470405,0.0231645532974549,-0.0958370236003606,-0.1256261509549825,0.0046115574359986,0.1575150823414424,0.0162448203132764,-0.0770068148339923,0.1776762402088778,0.0298882605251001,-0.1023578197785672,-0.2106712773380861,0.0855288478359937,0.113627040774466,-0.1157023500872299,-0.0408033170837179,-0.1705283927839131,-0.0536950080353394,-0.0140759018854645,-0.0542684632599809,0.015332929073508
triamterene,-0.1738592663472885,0.07796030701914,0.1224054145809904,0.066370237415342,0.1757108683612044,0.201924332707537,0.0186246861799817,-0.0850201101310722,-0.0476780070645266,0.0404496211852891,0.1083969357527939,-0.2014826246029348,-0.2113635155290224,0.1943816516788795,0.0617176814601668,0.0531914793831707,-0.203157105773157,-0.0987366762298662,0.038692027097447,0.052759607825706,-0.0864903363171609,0.0555920411437399,0.0816711985983931,0.0071745330936809,0.1243927165684887,0.0639675346207761,0.0257640549006705,0.1345852934491323,0.1385902568485483,-0.0312462362524104,-0.0391204909964535,-0.2278110362270822,-0.2781115852852932,0.1071641440216268,0.2135724767650454,-0.2921999456179243,-0.0515928258089498,0.1725149198060402,-0.1533043739584013,-0.1023613838626076,-0.0579094245760829,-0.1925113420337234,-0.0432357043235658,0.1475668499377937,0.0666831724024086,-0.0726886018860056,0.109194204499806,-0.0601363543792953,0.1265549235360114,-0.0002115647733696
valproicacid,-0.0235339966247081,-0.0592489152400621,-0.1047811823967029,-0.119074814391802,0.0458617621757956,0.1725042853644741,-0.0952404378169118,-0.006165092955413,-0.2300836586726366,-0.1636026340013388,-0.1234075788723756,-0.0129386572485678,0.1336470199768883,0.0107086874020365,0.0265028533698,0.1028228529621258,0.0670743300062246,0.1492123145133203,0.0189812402292818,0.1571886263516462,-0.1100460318174293,-0.1087970251750581,-0.0729423526770444,-0.0770285516136854,-0.0185734832037139,0.1486512892987327,-0.0191843211606596,0.1527784202555116,0.0077969202165125,0.1256251782827815,-0.1142753749058751,-0.1180176990731596,-0.1924978159351262,0.0137311361276934,0.1687689548345206,0.0805375010892059,-0.0160056533985114,0.0953305669526263,0.1399967215802009,-0.1967115978858528,-0.1871113537781607,-0.1071341100730914,0.1040692427598515,-0.138487283393675,-0.0906790971931843,-0.1847401599015798,-0.1820252862594882,-0.0372943909520163,0.1110056881760547,-0.0881308803973174
vitamina,-0.0236050703725451,0.1519446389019731,-0.0990423028944202,0.208860243126372,-0.0580154605767043,-0.0174904089462093,0.1061427470679812,-0.0999326785313884,-0.1942331288343823,0.2745953409332141,0.2352771864932679,-0.0009606247426797,-0.0585077358316294,-0.0033908093391543,-0.0007258406829272,-0.1217095636513916,-0.1725622463529987,0.029697345373026,-0.088855596085905,0.1350138684940555,0.0629616301560856,0.0228299821570453,0.1158012500071757,0.1092431331562137,0.1401278845008665,0.4959230763158012,0.3758861594262315,-0.183847974787247,0.1363411452476725,0.1522677569649179,-0.0628568119969949,-0.0967143993824287,-0.1897355238926595,-0.000931825622682,-0.0788977661829343,0.0487328861681271,0.0829333732618954,-0.0194726781051785,-0.1704040652405463,0.1531353247058666,-0.0629963296629806,0.0295301074140504,-0.1408236934941391,0.1427012448998189,0.1637909690858662,-0.0336767117671086,0.0416727350341592,-0.0022396171278873,-0.0954820962327982,-0.0677290320599974
